replica,cpu,cpu_usage,memory_usage,num_request,previous_tps,expected_tps,response_time,avg_num_request,avg_cpu_usage,avg_response_time
3,6,0.299,0.8250000000000001,104.2,88.0,104,28.63,104.24785714285714,0.2854047619047619,23.93357142857143
3,6,0.448,0.7773333333333333,167.87,104.0,168,42.88,162.56,0.41500000000000004,56.086
1,5,0.501,0.797,70.33,168.0,144,257.8,74.19125,0.49924999999999997,246.41375
3,4,0.2773333333333334,0.7776666666666667,60.8,144.0,152,311.35,68.9,0.26716666666666666,282.6625
3,7,0.3593333333333333,0.8210000000000001,144.67,152.0,144,19.09,144.56444444444443,0.35737037037037034,20.73888888888889
1,7,0.629,0.785,104.4,144.0,104,49.33,103.10153846153845,0.6189230769230769,47.49769230769231
1,9,0.642,0.766,104.67,104.0,104,22.51,104.35571428571427,0.6153333333333334,24.33047619047619
2,7,0.3215,0.7515000000000001,80.13,104.0,80,20.17,80.16083333333333,0.3076666666666667,21.645
3,5,0.3443333333333333,0.7213333333333334,103.73,80.0,104,47.11,101.97777777777777,0.3008333333333333,49.91333333333333
3,8,0.2663333333333333,0.7216666666666667,96.2,104.0,96,20.14,96.32333333333334,0.2502222222222222,19.717407407407407
3,5,0.296,0.8253333333333334,94.2,96.0,96,64.4,95.4084,0.2987066666666667,42.607600000000005
2,8,0.3379999999999999,0.779,96.47,96.0,96,20.81,96.3204,0.34456,19.3672
3,4,0.2343333333333333,0.8536666666666667,49.2,96.0,96,243.34,70.84263157894736,0.270719298245614,159.15421052631578
2,6,0.3235,0.81,80.13,96.0,80,22.75,80.273,0.30155,22.689
2,5,0.3655,0.722,81.27,80.0,80,54.45,79.21444444444444,0.3123888888888888,38.30722222222222
3,5,0.2713333333333333,0.7466666666666667,104.27,80.0,104,30.35,101.97777777777777,0.3008333333333333,49.91333333333333
1,6,0.598,0.79,93.33,104.0,120,160.85,91.6,0.599,164.95499999999998
2,8,0.4985,0.727,144.33,120.0,144,25.9,144.33285714285714,0.4873571428571429,25.352857142857143
1,5,0.501,0.869,64.07,144.0,152,296.95,77.15666666666665,0.49899999999999994,250.27666666666664
2,7,0.5235000000000001,0.71,161.4,152.0,160,30.38,160.8,0.536,32.894999999999996
2,4,0.2825,0.7475,34.13,160.0,104,382.4,57.21684210526316,0.3189473684210526,274.84999999999997
3,5,0.2513333333333333,0.8096666666666666,79.53,104.0,80,26.03,79.64214285714286,0.25371428571428567,32.645714285714284
3,9,0.2646666666666666,0.7366666666666667,112.33,80.0,112,24.7,112.13333333333333,0.26633333333333326,22.863333333333333
3,8,0.2596666666666666,0.6976666666666667,96.47,112.0,96,21.21,96.32333333333334,0.2502222222222222,19.717407407407407
2,9,0.344,0.757,96.87,96.0,96,21.12,96.40227272727272,0.3372272727272727,19.52090909090909
3,5,0.3416666666666666,0.7996666666666666,96.0,96.0,96,32.69,95.4084,0.2987066666666667,42.607600000000005
1,8,0.616,0.74,96.2,96.0,96,44.55,96.33125,0.5900625,30.680625
1,7,0.483,0.796,80.0,96.0,80,49.21,80.40733333333333,0.5046,27.444
3,4,0.2709999999999999,0.878,53.33,80.0,72,163.72,64.9211111111111,0.24303703703703702,89.22166666666666
1,6,0.599,0.807,100.47,72.0,104,125.09,93.95666666666666,0.5901333333333334,121.46866666666666
2,5,0.3625,0.88,104.4,104.0,104,35.59,82.3075,0.36871875,129.513125
3,8,0.2646666666666666,0.7463333333333333,104.07,104.0,104,22.97,104.37388888888889,0.26770370370370367,19.95777777777778
3,5,0.32,0.7903333333333333,104.4,104.0,104,44.64,101.97777777777777,0.3008333333333333,49.91333333333333
1,9,0.589,0.796,96.27,104.0,96,24.1,96.27541666666667,0.5818333333333333,22.3025
3,8,0.2286666666666666,0.7713333333333333,80.33,96.0,80,21.51,80.20583333333333,0.21172222222222217,19.236666666666668
2,4,0.31,0.8205,71.33,80.0,72,63.26,49.18826086956521,0.2902608695652174,196.5530434782609
1,8,0.19,0.746,24.13,72.0,24,22.31,24.083333333333332,0.19191666666666665,19.07
3,8,0.1053333333333333,0.781,24.0,24.0,24,23.21,24.0275,0.10591666666666662,19.150833333333335
2,8,0.1755,0.736,32.27,24.0,32,22.96,32.13357142857143,0.15203571428571427,18.884999999999998
2,6,0.1525,0.866,32.07,32.0,32,24.83,32.06666666666667,0.1552083333333333,20.805
2,7,0.175,0.7464999999999999,40.0,32.0,40,23.06,40.117826086956526,0.17710869565217388,19.533478260869565
2,9,0.154,0.6995,32.07,40.0,32,22.47,32.114,0.1538,18.505000000000003
3,4,0.1543333333333333,0.9763333333333334,32.2,32.0,32,31.47,32.08705882352941,0.14884313725490192,29.42705882352941
2,9,0.12,0.7885,24.07,32.0,24,23.33,24.2,0.11566666666666665,19.406666666666666
2,4,0.2635,0.7285,24.73,24.0,40,198.38,34.1975,0.21824999999999997,97.10625
2,4,0.178,0.759,40.0,40.0,40,23.19,34.1975,0.21824999999999997,97.10625
2,9,0.163,0.7444999999999999,40.0,40.0,40,23.98,40.1192,0.16872,18.2656
2,8,0.19,0.6985,40.0,40.0,40,21.21,40.092800000000004,0.17959999999999998,19.0432
1,6,0.327,0.748,48.0,40.0,48,38.01,48.14111111111111,0.35411111111111115,25.801111111111112
2,4,0.24,0.7825,40.0,48.0,40,49.88,34.1975,0.21824999999999997,97.10625
1,5,0.257,0.75,32.33,40.0,32,30.73,32.081538461538464,0.2426923076923077,25.483076923076922
2,6,0.1385,0.756,24.07,32.0,24,23.41,24.054999999999996,0.128,20.218333333333334
2,7,0.2485,0.756,56.07,24.0,56,23.8,56.11625,0.2160625,19.09625
1,5,0.329,0.786,47.27,56.0,48,54.76,48.16307692307692,0.31769230769230766,27.462307692307693
2,6,0.202,0.788,39.73,48.0,40,28.81,40.18764705882353,0.18799999999999997,21.69235294117647
3,7,0.148,0.7906666666666667,40.27,40.0,40,25.5,40.141666666666666,0.14252777777777775,19.569166666666668
1,9,0.292,0.702,40.13,40.0,40,22.77,40.080740740740744,0.26403703703703707,18.46851851851852
1,4,0.255,0.883,32.0,40.0,32,25.12,31.986,0.24820000000000003,30.672000000000004
3,7,0.1386666666666667,0.7256666666666667,32.0,32.0,32,22.12,32.056315789473686,0.12242105263157893,19.780526315789473
2,6,0.192,0.7985,40.13,32.0,40,25.7,40.18764705882353,0.18799999999999997,21.69235294117647
3,5,0.1496666666666666,0.7793333333333333,40.33,40.0,40,39.98,40.12413793103448,0.15990804597701147,23.852068965517244
1,4,0.297,0.811,40.0,40.0,40,44.35,38.99952380952381,0.29500000000000004,51.85666666666667
3,5,0.155,0.884,40.2,40.0,40,30.55,40.12413793103448,0.15990804597701147,23.852068965517244
2,5,0.2319999999999999,0.867,40.0,40.0,40,30.57,40.13125,0.18704166666666666,23.881249999999998
3,8,0.1153333333333333,0.7483333333333334,32.0,40.0,32,21.25,32.03857142857143,0.11823809523809521,19.702142857142857
3,9,0.1283333333333333,0.7690000000000001,32.07,32.0,32,24.13,32.102000000000004,0.11864444444444439,19.043333333333333
2,7,0.2595,0.7949999999999999,64.53,32.0,64,21.57,64.368,0.2562,21.163999999999998
2,7,0.202,0.721,48.0,64.0,48,23.77,48.107,0.20459999999999998,20.805
1,5,0.284,0.783,40.07,48.0,40,30.55,40.18206896551724,0.30489655172413793,28.25448275862069
2,9,0.1695,0.6845,48.27,40.0,48,20.95,48.10875,0.19043749999999998,18.765
3,8,0.1713333333333333,0.733,48.13,48.0,48,20.07,48.19,0.16688888888888886,19.278333333333332
1,7,0.386,0.715,55.73,48.0,56,20.92,56.30235294117647,0.38352941176470584,23.72
3,7,0.196,0.7403333333333334,72.27,56.0,72,20.18,72.19631578947369,0.2074912280701754,19.92684210526316
2,7,0.246,0.693,64.27,72.0,64,20.69,64.368,0.2562,21.163999999999998
2,6,0.266,0.8065,71.93,64.0,72,24.75,72.28999999999999,0.2704666666666667,20.93933333333333
3,4,0.2293333333333333,0.8489999999999999,51.33,72.0,88,213.77,71.30055555555556,0.2648888888888889,133.88277777777776
1,4,0.375,0.79,55.07,88.0,56,62.01,48.148,0.385,114.74000000000001
1,7,0.323,0.692,48.0,56.0,48,24.48,47.917500000000004,0.34099999999999997,25.285
1,6,0.366,0.728,56.13,48.0,56,33.74,56.15,0.354,25.580000000000002
2,9,0.2455,0.7235,64.27,56.0,64,20.1,64.14,0.24365,18.853
2,4,0.3805,0.735,64.4,64.0,72,113.06,49.18826086956521,0.2902608695652174,196.5530434782609
2,8,0.3725,0.726,96.33,72.0,96,19.91,96.3204,0.34456,19.3672
2,7,0.399,0.8065,96.2,96.0,96,23.89,96.375,0.34953125,20.505625
2,5,0.369,0.7805,56.27,96.0,120,265.25,87.95,0.371875,155.54999999999998
2,7,0.2655,0.753,72.2,120.0,72,21.63,72.32333333333334,0.27704761904761904,20.362380952380953
3,8,0.2216666666666666,0.7050000000000001,88.33,72.0,88,21.77,88.234,0.23677777777777773,23.15266666666667
3,8,0.2273333333333333,0.7403333333333334,72.0,88.0,72,20.96,72.18157894736842,0.1985087719298245,19.602631578947367
2,5,0.385,0.792,72.0,72.0,80,94.23,79.21444444444444,0.3123888888888888,38.30722222222222
1,9,0.415,0.727,64.2,80.0,64,21.94,64.27272727272727,0.40563636363636363,19.93
2,7,0.2674999999999999,0.818,64.27,64.0,64,21.5,64.368,0.2562,21.163999999999998
3,5,0.2589999999999999,0.8333333333333334,72.0,64.0,72,28.97,72.16882352941175,0.23339215686274506,25.056470588235292
3,9,0.2026666666666667,0.7796666666666666,72.2,72.0,72,20.18,72.223,0.19539999999999996,18.7065
3,9,0.2166666666666666,0.729,72.13,72.0,72,20.34,72.223,0.19539999999999996,18.7065
1,8,0.497,0.739,80.13,72.0,80,23.43,80.37083333333334,0.5147499999999999,23.497500000000002
3,5,0.2593333333333333,0.7816666666666666,88.4,80.0,88,29.23,88.29666666666667,0.26199999999999996,32.150000000000006
3,5,0.1893333333333333,0.85,56.07,88.0,56,30.26,56.31923076923077,0.19315384615384612,26.47307692307692
2,9,0.2339999999999999,0.739,56.0,56.0,56,20.23,56.19,0.21024999999999996,18.49
1,4,0.398,0.895,41.0,56.0,112,338.75,49.45399999999999,0.39960000000000007,285.808
3,8,0.257,0.7966666666666665,97.07,112.0,96,21.09,96.32333333333334,0.2502222222222222,19.717407407407407
1,8,0.627,0.965,104.8,96.0,104,38.65,104.40736842105264,0.6416842105263157,33.007894736842104
1,4,0.4,0.889,52.8,104.0,112,265.23,49.45399999999999,0.39960000000000007,285.808
1,6,0.6,0.787,99.33,112.0,144,182.56,88.13285714285715,0.5998571428571429,211.18285714285713
3,8,0.2393333333333333,0.7206666666666667,88.33,144.0,88,20.33,88.234,0.23677777777777773,23.15266666666667
1,6,0.425,0.858,64.0,88.0,64,33.37,64.19416666666666,0.43166666666666664,29.91333333333333
2,4,0.271,0.7535000000000001,27.47,64.0,88,409.7,52.64,0.3009,254.00100000000003
2,8,0.32,0.7424999999999999,72.13,88.0,72,19.38,72.2204,0.26502,18.1888
3,9,0.2063333333333333,0.7413333333333334,72.4,72.0,72,19.37,72.223,0.19539999999999996,18.7065
2,6,0.4024999999999999,0.7135,96.07,72.0,96,29.54,96.337,0.36174999999999996,28.4865
3,4,0.268,0.7450000000000001,55.0,96.0,88,195.81,71.30055555555556,0.2648888888888889,133.88277777777776
1,9,0.646,0.71,96.0,88.0,96,27.5,96.27541666666667,0.5818333333333333,22.3025
3,7,0.2516666666666666,0.787,96.33,96.0,96,19.6,96.36421052631579,0.25140350877192974,19.527894736842104
3,6,0.2713333333333333,0.7123333333333334,96.0,96.0,96,23.25,96.21368421052631,0.2639473684210526,22.31421052631579
3,7,0.2253333333333333,0.7200000000000001,88.4,96.0,88,20.52,88.49833333333333,0.23805555555555555,19.726666666666667
1,5,0.5,0.886,83.13,88.0,104,155.93,74.275,0.4989375,179.840625
2,7,0.5529999999999999,0.761,168.13,104.0,168,44.86,168.42,0.5555,33.04333333333333
2,7,0.5005000000000001,0.7444999999999999,144.4,168.0,144,27.53,144.6825,0.4735,24.4075
3,5,0.286,0.7293333333333333,94.07,144.0,152,199.21,117.145,0.3521111111111111,146.66
2,5,0.373,0.6845,58.33,152.0,144,298.85,96.465,0.408375,209.96875
1,8,0.57,0.865,104.4,144.0,104,25.67,104.40736842105264,0.6416842105263157,33.007894736842104
3,7,0.2606666666666666,0.7573333333333334,104.27,104.0,104,20.0,104.49916666666667,0.27491666666666664,19.5625
1,7,0.526,0.723,80.6,104.0,80,22.59,80.40733333333333,0.5046,27.444
2,4,0.298,0.835,39.07,80.0,104,334.93,57.21684210526316,0.3189473684210526,274.84999999999997
1,5,0.5,0.772,67.07,104.0,96,179.97,75.99846153846154,0.4989615384615385,161.2923076923077
2,8,0.3805,0.6915,96.0,96.0,96,19.55,96.3204,0.34456,19.3672
3,7,0.2453333333333333,0.7243333333333334,96.33,96.0,96,20.37,96.36421052631579,0.25140350877192974,19.527894736842104
1,6,0.528,0.781,80.07,96.0,80,26.88,79.78375,0.51575,43.57125
3,5,0.2683333333333333,0.741,79.6,80.0,80,29.75,79.64214285714286,0.25371428571428567,32.645714285714284
2,9,0.4075,0.7215,104.13,80.0,104,19.15,104.42357142857144,0.36214285714285716,19.137857142857143
3,6,0.3033333333333333,0.7626666666666667,120.8,104.0,120,23.9,120.4,0.30293333333333333,22.387999999999998
3,7,0.3443333333333333,0.7696666666666667,144.0,120.0,144,20.47,144.56444444444443,0.35737037037037034,20.73888888888889
3,5,0.3253333333333333,0.7336666666666667,82.6,144.0,152,227.83,117.145,0.3521111111111111,146.66
2,7,0.5485,0.7855,160.2,152.0,160,35.41,160.8,0.536,32.894999999999996
2,5,0.3655,0.788,60.2,160.0,104,215.51,82.3075,0.36871875,129.513125
3,4,0.259,0.8386666666666667,72.87,104.0,80,100.04,77.10230769230769,0.2662564102564102,71.27846153846154
2,7,0.4054999999999999,0.749,111.13,80.0,112,24.91,111.92285714285715,0.38771428571428573,22.565714285714286
2,8,0.406,0.8365,96.33,112.0,96,20.26,96.3204,0.34456,19.3672
1,9,0.609,0.713,96.4,96.0,96,22.35,96.27541666666667,0.5818333333333333,22.3025
1,7,0.549,0.788,96.33,96.0,96,35.94,96.27653846153846,0.5892692307692308,37.362692307692306
1,7,0.583,0.821,96.47,96.0,96,29.48,96.27653846153846,0.5892692307692308,37.362692307692306
1,9,0.478,0.747,80.8,96.0,80,19.61,80.28933333333333,0.4944,21.041333333333334
1,9,0.464,0.705,72.07,80.0,72,21.18,72.30055555555556,0.4400555555555556,20.52722222222222
2,6,0.4175,0.7575000000000001,104.27,72.0,104,27.98,102.52181818181818,0.363,31.925454545454546
1,6,0.601,0.769,93.0,104.0,104,137.09,93.95666666666666,0.5901333333333334,121.46866666666666
3,8,0.2753333333333333,0.7200000000000001,104.67,104.0,104,18.76,104.37388888888889,0.26770370370370367,19.95777777777778
3,6,0.2883333333333333,0.8413333333333334,104.07,104.0,104,21.36,104.24785714285714,0.2854047619047619,23.93357142857143
3,5,0.323,0.7136666666666667,97.93,104.0,96,36.52,95.4084,0.2987066666666667,42.607600000000005
1,7,0.698,0.765,80.33,96.0,80,41.8,80.40733333333333,0.5046,27.444
2,7,0.3345,0.685,72.13,80.0,72,21.53,72.32333333333334,0.27704761904761904,20.362380952380953
1,8,0.189,0.769,24.07,72.0,24,18.55,24.083333333333332,0.19191666666666665,19.07
1,8,0.178,0.679,24.0,24.0,24,18.87,24.083333333333332,0.19191666666666665,19.07
2,5,0.1765,0.8400000000000001,32.2,24.0,32,22.52,32.075,0.16234375,23.2375
3,4,0.1443333333333333,0.81,32.2,32.0,32,25.21,32.08705882352941,0.14884313725490192,29.42705882352941
3,8,0.137,0.6916666666666668,40.0,32.0,40,20.01,40.06142857142857,0.13935714285714282,19.598214285714285
1,8,0.224,0.645,32.27,40.0,32,20.71,32.079047619047614,0.23514285714285713,19.116190476190475
1,4,0.242,0.751,32.0,32.0,32,26.61,31.986,0.24820000000000003,30.672000000000004
2,9,0.1255,0.7665,24.2,32.0,24,20.03,24.2,0.11566666666666665,19.406666666666666
3,4,0.162,0.7646666666666667,38.8,24.0,40,33.78,40.07392857142857,0.1712738095238095,33.20178571428571
2,8,0.1915,0.692,40.0,40.0,40,20.46,40.092800000000004,0.17959999999999998,19.0432
2,4,0.2815,0.7589999999999999,24.6,40.0,40,197.02,34.1975,0.21824999999999997,97.10625
1,5,0.269,0.794,40.2,40.0,40,22.06,40.18206896551724,0.30489655172413793,28.25448275862069
1,4,0.343,0.759,46.13,40.0,48,48.16,47.086470588235294,0.3438823529411765,59.26058823529412
3,6,0.1383333333333333,0.763,40.0,48.0,40,22.9,40.15208333333333,0.1436111111111111,20.85125
3,6,0.1233333333333333,0.7063333333333334,32.07,40.0,32,21.11,32.105000000000004,0.12522916666666664,20.3325
3,7,0.0933333333333333,0.7256666666666667,24.13,32.0,24,21.53,24.11625,0.11183333333333328,21.715
2,4,0.264,0.8445,25.87,24.0,56,272.86,42.825,0.2655,135.4925
1,6,0.342,0.706,48.0,56.0,48,26.73,48.14111111111111,0.35411111111111115,25.801111111111112
2,8,0.186,0.742,40.13,48.0,40,19.91,40.092800000000004,0.17959999999999998,19.0432
2,6,0.1935,0.746,40.8,40.0,40,22.8,40.18764705882353,0.18799999999999997,21.69235294117647
3,6,0.1436666666666667,0.731,40.0,40.0,40,21.77,40.15208333333333,0.1436111111111111,20.85125
2,7,0.139,0.7415,32.0,40.0,32,18.96,32.06391304347826,0.1603478260869565,19.895217391304346
1,8,0.222,0.793,32.07,32.0,32,19.14,32.079047619047614,0.23514285714285713,19.116190476190475
3,7,0.159,0.7846666666666667,40.0,32.0,40,19.87,40.141666666666666,0.14252777777777775,19.569166666666668
1,4,0.282,0.801,39.0,40.0,40,51.4,38.99952380952381,0.29500000000000004,51.85666666666667
1,9,0.273,0.752,40.2,40.0,40,20.81,40.080740740740744,0.26403703703703707,18.46851851851852
1,9,0.27,0.772,40.33,40.0,40,19.33,40.080740740740744,0.26403703703703707,18.46851851851852
3,6,0.14,0.6906666666666667,40.0,40.0,40,19.36,40.15208333333333,0.1436111111111111,20.85125
2,5,0.18,0.772,32.27,40.0,32,24.31,32.075,0.16234375,23.2375
1,8,0.218,0.687,32.0,32.0,32,20.02,32.079047619047614,0.23514285714285713,19.116190476190475
2,6,0.2635,0.7705,64.93,32.0,64,25.28,64.345,0.26316666666666666,21.736666666666668
1,9,0.315,0.67,48.07,64.0,48,19.43,48.1275,0.3154166666666667,17.876666666666665
3,5,0.1583333333333333,0.8329999999999999,40.0,48.0,40,20.57,40.12413793103448,0.15990804597701147,23.852068965517244
3,7,0.1756666666666666,0.7106666666666666,48.0,40.0,48,20.25,48.093,0.16006666666666663,20.179
2,6,0.22,0.704,48.53,48.0,48,19.79,48.108181818181826,0.2165,22.16909090909091
1,5,0.355,0.806,56.0,48.0,56,39.56,56.10176470588235,0.3772941176470588,35.72411764705882
1,5,0.438,0.736,70.07,56.0,72,87.73,70.46684210526317,0.4577894736842105,66.16736842105263
3,7,0.211,0.7600000000000001,64.27,72.0,64,20.46,64.26214285714285,0.1887380952380952,19.49857142857143
2,8,0.2875,0.706,72.33,64.0,72,19.52,72.2204,0.26502,18.1888
2,9,0.3259999999999999,0.6699999999999999,88.73,72.0,88,19.21,88.29,0.32699999999999996,19.3775
2,8,0.217,0.7004999999999999,56.6,88.0,56,20.76,56.182500000000005,0.23131249999999998,19.439375000000002
1,8,0.307,0.723,48.07,56.0,48,23.48,48.17777777777778,0.2982222222222222,19.01111111111111
2,4,0.27,0.782,29.0,48.0,56,240.0,42.825,0.2655,135.4925
3,7,0.1976666666666666,0.7523333333333334,64.47,56.0,64,21.31,64.26214285714285,0.1887380952380952,19.49857142857143
2,6,0.332,0.706,72.27,64.0,72,23.46,72.28999999999999,0.2704666666666667,20.93933333333333
1,7,0.702,0.75,97.4,72.0,96,58.3,96.27653846153846,0.5892692307692308,37.362692307692306
3,6,0.264,0.7056666666666667,96.0,96.0,96,22.88,96.21368421052631,0.2639473684210526,22.31421052631579
3,6,0.2956666666666667,0.7239999999999999,120.4,96.0,120,19.8,120.4,0.30293333333333333,22.387999999999998
3,6,0.2273333333333333,0.7213333333333333,72.2,120.0,72,22.87,72.11111111111111,0.22394444444444442,22.633333333333333
2,6,0.3575,0.7625,89.0,72.0,88,22.86,88.29692307692306,0.3309230769230769,23.38076923076923
3,9,0.2029999999999999,0.7756666666666666,72.4,88.0,72,19.61,72.223,0.19539999999999996,18.7065
1,9,0.501,0.771,80.47,72.0,80,21.12,80.28933333333333,0.4944,21.041333333333334
2,4,0.2525,0.6635,22.27,80.0,64,362.44,49.0,0.2633636363636364,155.8709090909091
1,4,0.398,0.85,64.87,64.0,64,79.99,48.24818181818182,0.3991818181818182,197.14545454545453
1,6,0.454,0.743,72.0,64.0,72,29.9,71.79588235294118,0.4768823529411764,35.38764705882353
1,8,0.413,0.803,72.27,72.0,72,22.57,72.2,0.4430625,23.288125
2,9,0.2694999999999999,0.6975,72.13,72.0,72,19.26,72.179,0.25525,18.206
1,4,0.399,0.823,65.8,72.0,80,152.54,54.4425,0.399125,187.28
3,6,0.2663333333333333,0.8146666666666667,88.13,80.0,88,25.56,87.05714285714285,0.2470238095238095,29.481428571428573
3,8,0.1603333333333333,0.763,56.13,88.0,56,19.61,56.253,0.17319999999999997,19.114
3,7,0.1693333333333333,0.7133333333333334,56.0,56.0,56,22.41,56.08833333333334,0.17838888888888885,19.368333333333336
3,7,0.3143333333333333,0.726,112.47,56.0,112,23.15,112.374,0.30379999999999996,22.802
2,6,0.411,0.769,95.33,112.0,96,50.19,96.337,0.36174999999999996,28.4865
1,5,0.5,0.838,82.0,96.0,104,158.74,74.275,0.4989375,179.840625
2,9,0.392,0.7484999999999999,112.67,104.0,112,20.84,112.50874999999999,0.38299999999999995,19.3775
1,9,0.834,0.754,144.93,112.0,144,46.98,143.135,0.8334999999999999,54.287
2,8,0.3379999999999999,0.6825,88.13,144.0,88,19.66,88.33846153846154,0.3142307692307692,18.66769230769231
3,8,0.174,0.682,64.0,88.0,64,19.57,64.16307692307693,0.18430769230769226,19.756923076923076
1,5,0.499,0.806,58.27,64.0,88,188.34,70.71428571428571,0.49942857142857144,158.9114285714286
3,7,0.2276666666666666,0.7196666666666666,72.13,88.0,72,19.86,72.19631578947369,0.2074912280701754,19.92684210526316
3,6,0.2483333333333333,0.7600000000000001,72.13,72.0,72,21.17,72.11111111111111,0.22394444444444442,22.633333333333333
3,8,0.2543333333333333,0.765,96.47,72.0,96,20.79,96.32333333333334,0.2502222222222222,19.717407407407407
