replica,cpu,cpu_usage,num_request,previous_tps,expected_tps,response_time,reward
3,6,0.2103333333333333,72.53,96.0,72.0,18.3,-1.2671819160212947
1,4,0.324,47.6,72.0,48.0,41.1,-1.0661220057310896
2,4,0.141,24.13,48.0,24.0,28.4,-1.0029716415463799
3,7,0.1493333333333333,48.2,24.0,48.0,18.32,-1.3846874454317963
2,6,0.3035,72.73,48.0,72.0,25.61,-0.9706662418992766
3,5,0.2866666666666666,95.93,72.0,96.0,36.46,-1.5257309066142652
1,7,0.675,120.13,96.0,120.0,81.0,-0.6931197904634507
2,4,0.375,119.0,120.0,144.0,142.93,-1.2249296815088968
2,5,0.3635,85.13,144.0,120.0,173.43,-1.3809373443689188
1,5,0.497,84.93,120.0,96.0,138.25,-1.072835093309822
3,7,0.2016666666666666,72.33,96.0,72.0,18.36,-1.3372290116812802
3,6,0.145,48.13,72.0,48.0,21.58,-1.3332534539483933
2,8,0.1105,24.0,48.0,24.0,21.01,-1.2625770799684815
1,5,0.316,48.47,24.0,48.0,25.43,-0.7555928875081808
1,4,0.4,60.13,48.0,72.0,149.22,-0.7716916777843557
1,5,0.5,82.67,72.0,96.0,144.02,-0.7817228118687263
3,7,0.3186666666666666,121.47,96.0,120.0,20.71,-1.2431275887946371
3,4,0.307,67.53,120.0,144.0,260.55,-1.7024629070892399
2,8,0.4255,120.27,144.0,120.0,22.22,-1.0313974514406388
3,5,0.288,97.8,120.0,96.0,37.33,-1.1242151196430432
1,5,0.438,72.8,96.0,72.0,40.6,-0.6617450371157696
3,6,0.1493333333333333,48.0,72.0,48.0,18.66,-1.3286448992942224
1,8,0.162,24.13,48.0,24.0,18.38,-1.0885493004076205
3,4,0.181,48.4,24.0,48.0,28.55,-1.1623339548600735
2,7,0.29,73.0,48.0,72.0,21.12,-1.0508382082010133
3,8,0.2506666666666666,96.13,72.0,96.0,18.12,-1.3623347221509685
3,6,0.3116666666666667,120.2,96.0,120.0,20.63,-1.1779305766796195
3,7,0.357,144.27,120.0,144.0,19.56,-1.2155631117174737
3,6,0.273,96.27,120.0,96.0,20.58,-1.2102213501688668
1,9,0.455,72.07,96.0,72.0,16.47,-0.9637043141247714
1,8,0.434,48.0,72.0,48.0,22.83,-0.8965897166914216
1,4,0.229,24.2,48.0,24.0,21.92,-0.7600257539005193
2,9,0.1645,48.0,24.0,48.0,15.88,-1.280832930509493
2,4,0.321,51.87,48.0,72.0,166.51,-1.3242814465223427
2,5,0.366,69.8,72.0,96.0,167.37,-1.3696051502125328
1,8,0.71,120.27,96.0,120.0,35.79,-0.7582757699230811
2,4,0.2855,47.8,120.0,144.0,396.25,-1.609348624552787
1,6,0.598,100.73,144.0,120.0,148.21,-1.1198622292042213
1,6,0.572,94.4,120.0,96.0,87.33,-1.0702369454825795
1,4,0.399,69.07,96.0,72.0,127.24,-1.0173642773111944
1,8,0.29,48.0,72.0,48.0,17.66,-0.9900777724513776
2,4,0.125,24.0,48.0,24.0,23.71,-1.0263654950147132
1,8,0.286,48.0,24.0,48.0,17.86,-0.9929224967335875
1,6,0.437,72.13,48.0,72.0,23.22,-0.742827333331348
2,7,0.404,96.07,72.0,96.0,21.46,-0.9698510047434565
1,4,0.397,57.87,96.0,120.0,262.91,-1.2735573954046093
1,7,0.696,117.4,120.0,144.0,152.93,-1.1650846698120287
2,6,0.4415,120.13,144.0,120.0,45.69,-0.8696302946300716
1,8,0.551,95.93,120.0,96.0,23.84,-1.2323849375066822
3,5,0.2513333333333333,71.6,96.0,72.0,24.46,-1.5613243880521637
3,5,0.1336666666666666,48.53,72.0,48.0,19.39,-1.2899831036843135
2,5,0.1105,24.0,48.0,24.0,19.8,-1.105672095037647
2,9,0.204,48.13,24.0,48.0,19.1,-1.2516656829885149
3,8,0.196,72.0,48.0,72.0,17.8,-1.4044939155476452
2,4,0.3399999999999999,97.27,72.0,96.0,47.92,-0.7782945269585106
3,8,0.2793333333333333,120.33,96.0,120.0,18.18,-1.3413517920434193
2,9,0.4945,144.8,120.0,144.0,24.29,-1.0723275506177226
2,9,0.41,120.13,144.0,120.0,21.24,-1.1186675967966617
2,9,0.3605,96.73,120.0,96.0,20.25,-1.1479044749780836
1,7,0.428,72.13,96.0,72.0,26.3,-0.824673578356788
2,9,0.189,48.13,72.0,48.0,18.75,-1.2625913648627114
2,7,0.1144999999999999,24.0,48.0,24.0,21.22,-1.2043888320058658
3,6,0.1486666666666667,48.4,24.0,48.0,18.84,-1.329351743094544
2,8,0.291,72.27,48.0,72.0,19.06,-1.1191130651850922
1,6,0.583,92.8,72.0,96.0,114.79,-1.0713619393536
2,6,0.4295,122.6,96.0,120.0,33.9,-0.8775230303119734
3,4,0.296,88.0,120.0,144.0,200.35,-1.6228717034584874
1,6,0.6,96.8,144.0,120.0,154.43,-0.8344971700619297
3,9,0.2666666666666666,96.6,120.0,96.0,18.78,-1.4218520124314482
3,9,0.174,72.4,96.0,72.0,17.18,-1.4876127789079638
2,7,0.2265,48.6,72.0,48.0,19.2,-1.1020083569092924
3,8,0.1106666666666666,24.13,48.0,24.0,19.41,-1.4763412321971923
3,7,0.1576666666666666,48.27,24.0,48.0,18.12,-1.376890860047045
1,6,0.441,72.73,48.0,72.0,23.82,-0.7402117624976376
3,4,0.3083333333333333,82.73,72.0,96.0,120.75,-1.4802172364471204
3,9,0.3043333333333333,120.33,96.0,120.0,18.21,-1.3969981293667377
1,9,0.804,144.73,120.0,144.0,18.07,-0.8055971843110976
1,8,0.601,96.4,120.0,96.0,19.4,-0.8072805091424144
1,7,0.428,72.4,96.0,72.0,26.14,-0.824673578356788
1,5,0.307,47.6,72.0,48.0,22.14,-1.1668128034943541
2,4,0.2329999999999999,24.0,48.0,24.0,52.72,-0.8851926753095707
2,7,0.218,48.13,24.0,48.0,19.9,-1.1092169546683106
1,8,0.415,72.0,48.0,72.0,17.29,-0.9079828203332443
1,5,0.499,85.33,72.0,96.0,138.54,-1.0697640995844704
2,6,0.4599999999999999,120.0,96.0,120.0,34.3,-0.8577674268922932
3,5,0.381,145.2,120.0,144.0,51.07,-1.0464093993552992
1,7,0.7,115.93,144.0,120.0,110.25,-0.796011375946766
1,4,0.397,57.2,120.0,96.0,210.19,-1.2014800990751886
1,6,0.446,72.07,96.0,72.0,25.52,-0.7369667248276148
2,4,0.265,44.2,72.0,48.0,107.1,-1.2831301627711131
2,6,0.1375,23.93,48.0,24.0,21.02,-1.5285652700749337
3,6,0.1453333333333333,48.0,24.0,48.0,20.54,-1.332897766860348
1,5,0.481,72.13,48.0,72.0,35.85,-0.6337596456795662
3,5,0.2623333333333333,96.27,72.0,96.0,25.25,-1.148361728976524
3,8,0.3033333333333333,120.47,96.0,120.0,18.46,-1.3243537967975574
3,7,0.3813333333333333,144.4,120.0,144.0,22.59,-1.1988328578580298
3,9,0.2966666666666667,120.47,144.0,120.0,17.75,-1.4019729224241755
1,6,0.564,95.8,120.0,96.0,45.59,-1.0685675021083758
2,5,0.363,66.87,96.0,72.0,99.76,-1.2759888325184736
3,4,0.1883333333333333,48.93,72.0,48.0,38.12,-1.1529115021231866
2,7,0.128,24.07,48.0,24.0,20.0,-1.191162720278873
2,5,0.188,48.27,24.0,48.0,21.35,-1.0117981235419844
3,9,0.1949999999999999,72.33,48.0,72.0,19.1,-1.4721113402829138
2,6,0.305,96.2,72.0,96.0,19.14,-0.9694384285105109
2,8,0.4385,120.33,96.0,120.0,21.29,-1.0236750057974326
1,6,0.601,94.33,120.0,144.0,190.03,-0.9139394680538737
1,8,0.677,120.2,144.0,120.0,36.2,-0.772413883001211
2,9,0.3405,97.13,120.0,96.0,19.21,-1.1601810885445936
1,5,0.429,70.67,96.0,72.0,59.12,-1.075370735476201
1,9,0.299,48.27,72.0,48.0,17.79,-1.0567980006677744
1,6,0.24,24.0,48.0,24.0,20.74,-0.8958181098812796
2,7,0.2255,48.2,24.0,48.0,19.51,-1.1028518910369687
2,6,0.3015,71.27,48.0,72.0,36.39,-1.3763843380762724
1,9,0.519,96.07,72.0,96.0,23.33,-0.9299411505105035
1,6,0.598,100.0,96.0,120.0,148.15,-1.1227284609451962
3,8,0.333,144.6,120.0,144.0,19.44,-1.3040350531391858
1,6,0.602,109.6,144.0,120.0,135.21,-0.7853958584047029
2,8,0.3389999999999999,96.0,120.0,96.0,18.88,-1.0861043456996462
3,8,0.1949999999999999,72.73,96.0,72.0,18.95,-1.405292268735694
1,6,0.293,48.0,72.0,48.0,20.77,-0.8496031681023419
1,4,0.175,24.27,48.0,24.0,30.83,-0.8265163970880895
1,9,0.34,48.87,24.0,48.0,18.14,-1.0307472587653275
3,8,0.1943333333333333,72.07,48.0,72.0,17.79,-1.405825058875915
3,6,0.2663333333333333,96.07,72.0,96.0,27.78,-1.2160021005842552
3,7,0.3253333333333333,120.6,96.0,120.0,20.11,-1.238224693516126
3,6,0.3553333333333333,144.0,120.0,144.0,25.77,-1.1438807411347123
2,6,0.3795,122.73,144.0,120.0,33.73,-0.9121626634630176
3,9,0.2496666666666666,96.13,120.0,96.0,18.75,-1.4334144773613828
3,9,0.178,72.07,96.0,72.0,17.57,-1.4846321708084442
1,8,0.277,48.4,72.0,48.0,16.42,-0.9993753706354735
3,9,0.0946666666666666,24.13,48.0,24.0,19.38,-1.5495493348653913
3,5,0.1653333333333333,48.07,24.0,48.0,23.44,-1.2516771204880217
1,7,0.424,72.47,48.0,72.0,37.66,-0.8272091685624872
3,9,0.241,96.27,72.0,96.0,18.75,-1.4393936561477028
2,6,0.4355,120.13,96.0,120.0,43.91,-0.8735569307962481
1,7,0.698,122.53,120.0,144.0,145.49,-1.1473844805328444
3,7,0.276,120.73,144.0,120.0,18.62,-1.2756364597644372
1,5,0.499,75.53,120.0,96.0,156.93,-1.1178080941266397
3,5,0.2106666666666666,72.2,96.0,72.0,27.33,-1.2008942314258548
3,6,0.1563333333333333,48.13,72.0,48.0,21.96,-1.3212702642345815
2,5,0.1565,24.0,48.0,24.0,23.17,-1.04820753477552
2,7,0.208,48.33,24.0,48.0,19.93,-1.1178104883391997
2,4,0.301,45.73,48.0,72.0,196.11,-1.3901155791021524
2,6,0.367,96.13,72.0,96.0,19.28,-0.921283086738917
2,8,0.387,120.47,96.0,120.0,23.05,-1.0550179043892216
1,5,0.499,80.6,120.0,144.0,223.85,-1.243996448665559
3,5,0.2913333333333334,121.0,144.0,120.0,30.21,-1.1211691609324972
1,6,0.558,95.8,120.0,96.0,33.31,-1.071768992521033
1,4,0.399,67.67,96.0,72.0,129.39,-1.0255445991152092
3,7,0.1556666666666666,48.27,72.0,48.0,17.81,-1.3787535844270464
1,6,0.163,24.0,48.0,24.0,18.52,-0.970669975899304
1,7,0.293,48.07,24.0,48.0,17.24,-0.9187894013127298
3,9,0.1956666666666666,72.07,48.0,72.0,18.67,-1.4716251301668586
1,6,0.588,92.73,72.0,96.0,105.06,-1.0691023729570528
3,7,0.3053333333333333,120.2,96.0,120.0,18.15,-1.253074580223175
3,6,0.3676666666666666,144.53,120.0,144.0,26.57,-1.1347039641792622
2,9,0.4245,120.4,144.0,120.0,19.54,-1.1104033709125405
3,6,0.2486666666666666,96.4,120.0,96.0,19.13,-1.2316353794290054
1,7,0.391,72.4,96.0,72.0,24.82,-0.8486899670882015
2,6,0.22,48.13,72.0,48.0,19.91,-1.0440906410936415
3,6,0.087,24.0,48.0,24.0,17.82,-1.3982511496284067
1,5,0.361,48.13,24.0,48.0,30.85,-0.7182861349787455
3,5,0.1996666666666666,72.27,48.0,72.0,20.38,-1.2127968268866423
1,6,0.561,90.2,72.0,96.0,71.15,-1.094241946966965
2,9,0.3555,120.4,96.0,120.0,20.14,-1.1509480996516621
1,5,0.501,71.2,120.0,144.0,252.6,-0.9853031000458723
1,8,0.684,120.53,144.0,120.0,26.7,-0.7693659639296533
1,5,0.497,72.27,120.0,96.0,166.82,-1.1361136102627225
1,4,0.399,56.2,96.0,72.0,159.1,-1.098904580078967
3,7,0.1506666666666666,48.8,72.0,48.0,18.98,-1.3834337460964947
3,8,0.105,24.13,48.0,24.0,18.35,-1.4813891822274745
2,8,0.1654999999999999,48.27,24.0,48.0,16.2,-1.2153861900118965
1,9,0.516,72.0,48.0,72.0,19.55,-0.9314707416383108
1,5,0.497,72.4,72.0,96.0,165.88,-1.135420092690468
3,5,0.3386666666666666,121.4,96.0,120.0,41.97,-1.0800381432629562
2,5,0.4295,144.67,120.0,144.0,34.73,-0.7973119243514659
3,7,0.303,120.33,144.0,120.0,21.18,-1.254834866852637
3,6,0.2703333333333333,96.07,120.0,96.0,25.32,-1.2125259455415143
2,8,0.285,72.27,96.0,72.0,20.36,-1.1233801571645088
1,8,0.332,48.13,72.0,48.0,18.86,-0.9610513885412169
1,5,0.164,24.0,48.0,24.0,25.32,-0.9095851877236587
1,8,0.387,48.07,24.0,48.0,20.51,-0.9252736502491958
1,4,0.399,62.8,48.0,72.0,142.19,-1.0552712246558698
2,7,0.376,96.2,72.0,96.0,19.82,-0.9885380489099123
1,5,0.499,78.33,96.0,120.0,191.38,-1.1888090657236086
1,8,0.798,143.53,120.0,144.0,57.4,-1.1246127641903225
3,6,0.328,121.8,144.0,120.0,24.61,-1.164903420048823
2,8,0.3395,96.13,120.0,96.0,20.04,-1.085770821187719
2,8,0.27,72.2,96.0,72.0,18.39,-1.1341889569409986
1,6,0.313,48.0,72.0,48.0,23.3,-0.8331974262112973
3,8,0.103,24.13,48.0,24.0,19.66,-1.4831793658338115
2,9,0.198,48.0,24.0,48.0,18.31,-1.2560141166353906
3,5,0.2283333333333333,73.0,48.0,72.0,26.42,-1.182317570217346
2,8,0.3429999999999999,96.0,72.0,96.0,21.86,-1.0834419771740071
3,8,0.283,120.4,96.0,120.0,19.94,-1.3387217593605092
3,8,0.3176666666666667,145.67,120.0,144.0,21.3,-1.3144427799702236
3,4,0.2713333333333333,64.67,144.0,120.0,232.54,-1.6918000195677747
1,4,0.4,68.27,120.0,96.0,176.2,-0.8339587277459435
1,4,0.399,71.87,96.0,72.0,116.17,-1.0014739910018169
2,5,0.246,48.47,72.0,48.0,39.2,-0.9504737122317743
2,4,0.2465,20.2,48.0,24.0,122.48,-1.3387002926961888
3,6,0.128,48.07,24.0,48.0,21.4,-1.3516580351568726
1,6,0.42,72.0,48.0,72.0,30.25,-0.754140112036928
3,5,0.2963333333333333,96.47,72.0,96.0,29.86,-1.1166381286581615
2,5,0.415,120.4,96.0,120.0,54.56,-0.8074759853521524
1,8,0.8,141.6,120.0,144.0,74.66,-0.8292767605779512
2,4,0.2785,39.8,144.0,120.0,376.46,-1.6166162668197335
1,7,0.563,98.47,120.0,96.0,29.49,-0.7470656927994321
1,6,0.493,72.33,96.0,72.0,33.95,-0.7077495685826589
1,4,0.323,48.07,72.0,48.0,30.62,-0.6636829511122331
2,9,0.1415,24.0,48.0,24.0,18.89,-1.2984155192986533
2,7,0.2275,48.13,24.0,48.0,19.31,-1.1011660269700307
3,5,0.243,72.4,48.0,72.0,25.49,-1.16738635145866
2,6,0.4285,89.4,72.0,96.0,79.12,-1.3066552648332483
3,8,0.3073333333333333,121.27,96.0,120.0,19.18,-1.3215700452845374
2,6,0.4255,68.67,120.0,144.0,262.86,-1.555106099510376
2,8,0.424,120.4,144.0,120.0,18.81,-1.0322966049544806
1,9,0.556,96.87,120.0,96.0,26.22,-0.9114895000456948
3,7,0.2153333333333333,72.2,96.0,72.0,19.06,-1.3254086849101738
1,5,0.302,48.4,72.0,48.0,23.19,-0.7679010710814338
2,5,0.124,24.07,48.0,24.0,26.32,-1.0882560059970463
2,9,0.2025,48.07,24.0,48.0,18.69,-1.252750075140963
3,7,0.2116666666666666,72.4,48.0,72.0,18.48,-1.3285573741974848
1,9,0.535,96.8,72.0,96.0,19.63,-0.9218688860379527
2,4,0.3435,93.53,96.0,120.0,151.08,-1.273979378230097
2,6,0.4905,92.93,120.0,144.0,190.86,-1.409265311369029
3,9,0.3023333333333333,121.13,144.0,120.0,18.18,-1.3982918186687554
2,9,0.353,96.6,120.0,96.0,21.29,-1.1524762646278066
2,7,0.3,72.13,96.0,72.0,23.98,-1.043194619909623
2,7,0.194,48.13,72.0,48.0,21.11,-1.1300495581542789
1,6,0.178,24.0,48.0,24.0,20.76,-0.9553253946995344
3,8,0.133,48.67,24.0,48.0,18.94,-1.4567909077248353
3,9,0.1919999999999999,72.13,48.0,72.0,19.42,-1.47430374823865
2,8,0.3185,96.27,72.0,96.0,17.62,-1.0999598904154393
2,8,0.3735,120.13,96.0,120.0,18.12,-1.063573279878933
3,9,0.3273333333333333,144.07,120.0,144.0,20.63,-1.382325508763122
1,6,0.6,97.47,144.0,120.0,151.02,-0.8317952076365962
2,8,0.358,96.2,120.0,96.0,22.81,-1.0735758183925463
1,9,0.452,72.0,96.0,72.0,18.69,-0.9653466369130124
3,6,0.1613333333333333,48.07,72.0,48.0,19.75,-1.3160550957106143
3,6,0.0766666666666666,24.0,48.0,24.0,20.26,-1.4105051348081008
3,9,0.1526666666666666,48.0,24.0,48.0,18.0,-1.5037350310037856
1,5,0.462,72.2,48.0,72.0,49.23,-0.6458290480632022
2,6,0.4065,96.07,72.0,96.0,32.97,-0.8930991911620247
1,8,0.799,93.33,96.0,120.0,160.41,-1.2224827512138763
3,7,0.3706666666666667,144.73,120.0,144.0,19.84,-1.2060951287253097
1,6,0.595,99.27,144.0,120.0,151.62,-1.1271204857090535
1,6,0.561,94.8,120.0,96.0,57.41,-1.0743615576956385
3,4,0.256,40.8,96.0,72.0,215.05,-1.6906110904519802
1,5,0.301,48.0,72.0,48.0,31.69,-0.7687934847882003
3,8,0.12,24.13,48.0,24.0,19.96,-1.4681045141188531
1,7,0.315,48.53,24.0,48.0,19.67,-0.9021877853992695
3,8,0.2113333333333333,72.13,48.0,72.0,17.79,-1.3923766440887544
1,6,0.578,94.8,72.0,96.0,73.0,-1.0654180046227064
2,8,0.429,120.47,96.0,120.0,21.5,-1.0293059713074741
2,9,0.493,144.6,120.0,144.0,19.74,-1.0731127966637106
1,7,0.669,120.87,144.0,120.0,49.64,-0.6957961692186383
1,8,0.646,96.0,120.0,96.0,38.15,-0.7862370439614799
1,6,0.443,69.13,96.0,72.0,29.37,-1.1551769461146928
3,9,0.1633333333333333,48.13,72.0,48.0,18.76,-1.4956261358791965
2,4,0.262,21.33,24.0,48.0,277.96,-1.550553245313643
1,5,0.447,69.93,48.0,72.0,72.78,-1.0673537469653163
1,9,0.681,96.73,72.0,96.0,28.56,-0.8544762981973595
3,6,0.327,121.53,96.0,120.0,27.9,-1.1656908503661334
3,8,0.3456666666666666,144.8,120.0,144.0,18.5,-1.2955865574805197
3,7,0.3186666666666666,120.87,144.0,120.0,23.28,-1.2431275887946371
2,6,0.395,92.47,120.0,96.0,54.37,-1.3160962271259522
3,7,0.2179999999999999,72.47,96.0,72.0,18.94,-1.323129066220094
1,8,0.316,48.4,72.0,48.0,18.56,-0.9719297555149786
3,9,0.1016666666666666,24.0,48.0,24.0,19.3,-1.543862087824916
1,8,0.298,48.0,24.0,48.0,21.37,-0.9844308174880527
1,5,0.431,73.6,48.0,72.0,49.07,-0.6665329408982705
1,6,0.591,97.4,72.0,96.0,46.57,-0.6537163891488427
3,8,0.3023333333333333,120.6,96.0,120.0,18.28,-1.3250519122016051
2,7,0.5135000000000001,144.47,120.0,144.0,23.41,-0.9035444393874754
2,5,0.354,120.2,144.0,120.0,47.2,-0.8536154352478309
3,6,0.274,96.4,120.0,96.0,19.59,-1.2093597641654559
3,4,0.2423333333333333,57.33,96.0,72.0,148.09,-1.578997328395353
2,5,0.263,48.13,72.0,48.0,30.34,-0.9338066260642808
1,7,0.169,24.0,48.0,24.0,18.57,-1.0227789963563603
1,8,0.301,48.6,24.0,48.0,20.25,-0.9823277255326337
3,7,0.1963333333333333,72.4,48.0,72.0,18.7,-1.3419047883329531
3,6,0.305,96.27,72.0,96.0,29.02,-1.1833505400622943
3,4,0.2713333333333333,60.47,96.0,120.0,248.71,-1.7143941774203162
1,4,0.398,64.4,120.0,144.0,278.88,-1.296733631838347
2,8,0.4459999999999999,120.4,144.0,120.0,20.73,-1.0192764998333852
2,6,0.326,96.87,120.0,96.0,21.05,-0.9525674826097836
3,5,0.2336666666666667,72.53,96.0,72.0,22.93,-1.1768372937466625
2,4,0.258,25.0,72.0,48.0,234.5,-1.503489959523806
1,8,0.192,24.47,48.0,24.0,19.78,-1.0640369589982923
1,5,0.29,48.33,24.0,48.0,24.33,-0.7787287425016072
2,5,0.311,72.07,48.0,72.0,21.15,-0.8896934128187817
2,6,0.434,97.73,72.0,96.0,43.07,-0.8745447405612004
3,8,0.3083333333333333,120.2,96.0,120.0,18.47,-1.3208762794950606
3,6,0.4009999999999999,147.13,120.0,144.0,54.05,-1.1108253379514732
1,9,0.672,120.33,144.0,120.0,27.1,-0.8583219756910836
3,7,0.26,96.13,120.0,96.0,18.35,-1.2883473037670492
2,9,0.297,72.4,96.0,72.0,19.96,-1.1878436331767122
3,9,0.1413333333333333,48.2,72.0,48.0,19.06,-1.51245668781503
3,9,0.1633333333333333,48.13,24.0,48.0,17.38,-1.4956261358791965
2,8,0.2925,72.47,48.0,72.0,19.17,-1.1180512833200424
2,4,0.2945,39.87,72.0,96.0,296.77,-1.5380574799456448
1,8,0.695,120.8,96.0,120.0,26.2,-0.764629935514531
3,7,0.3183333333333333,144.27,120.0,144.0,20.07,-1.2433739614230186
2,4,0.386,115.93,144.0,120.0,89.78,-1.1542296626876276
3,5,0.3043333333333333,68.6,120.0,96.0,166.72,-1.6416087278343316
3,4,0.2643333333333333,62.6,96.0,72.0,124.19,-1.5205742514572314
2,8,0.2,48.0,72.0,48.0,18.75,-1.1873983519730749
3,7,0.1076666666666666,24.0,48.0,24.0,18.85,-1.4250935058396788
3,7,0.1583333333333333,48.4,24.0,48.0,19.96,-1.376271133664245
3,7,0.1936666666666666,72.13,48.0,72.0,16.73,-1.3442560699976998
1,9,0.539,96.67,72.0,96.0,17.52,-0.9198731434036806
3,8,0.302,120.67,96.0,120.0,19.65,-1.325284811324578
1,4,0.4,42.47,120.0,144.0,431.22,-1.109594534064594
1,6,0.553,96.27,120.0,96.0,54.21,-0.6736273976517322
3,7,0.2013333333333333,72.27,96.0,72.0,19.53,-1.3375202051818256
2,8,0.2155,48.07,72.0,48.0,19.09,-1.1752117285175372
3,4,0.159,24.07,48.0,24.0,28.8,-1.1916603045700505
2,4,0.247,47.87,24.0,48.0,33.97,-1.2706123844248909
3,4,0.1853333333333333,71.13,48.0,72.0,24.43,-1.5616077920622682
1,6,0.569,93.87,72.0,96.0,69.3,-1.074063857271265
1,8,0.773,144.33,120.0,144.0,59.04,-0.7328518907206001
1,6,0.601,104.13,144.0,120.0,143.3,-0.8057399225679907
2,4,0.2945,34.8,120.0,96.0,345.72,-1.576983305091514
2,7,0.326,72.27,96.0,72.0,20.33,-1.023824855730095
3,8,0.1636666666666666,48.13,72.0,48.0,21.09,-1.4308196203826231
2,8,0.1195,24.33,48.0,24.0,20.17,-1.254631223469053
3,9,0.1453333333333333,48.13,24.0,48.0,19.33,-1.5093659073514192
2,4,0.323,43.33,48.0,72.0,205.06,-1.3890803627194424
1,4,0.4,50.07,72.0,96.0,239.29,-0.9454201803536166
1,7,0.679,121.67,96.0,120.0,41.79,-0.6913482402251059
3,4,0.293,96.8,120.0,144.0,181.79,-1.5908167860597495
1,5,0.5,80.8,144.0,120.0,186.36,-0.8766761754841697
3,9,0.2496666666666666,96.53,120.0,96.0,17.41,-1.4334144773613828
2,7,0.2935,72.13,96.0,72.0,21.63,-1.0481505226441383
1,7,0.353,48.0,72.0,48.0,24.35,-0.8747130126713374
3,6,0.128,24.0,48.0,24.0,20.76,-1.3516580351568726
3,8,0.1686666666666666,48.0,24.0,48.0,18.51,-1.4266787667679917
2,7,0.291,72.13,48.0,72.0,20.37,-1.0500689262846097
1,5,0.498,78.93,72.0,96.0,151.09,-1.101182965094435
2,6,0.4695,109.8,96.0,120.0,98.54,-1.2873031794358316
2,6,0.509,144.2,120.0,144.0,26.96,-0.8280583982106582
3,6,0.2739999999999999,120.4,144.0,120.0,18.15,-1.2093597641654559
2,6,0.325,96.0,120.0,96.0,23.85,-0.9533575420742959
3,6,0.1893333333333333,72.2,96.0,72.0,18.01,-1.2876398493021113
1,7,0.283,48.0,72.0,48.0,16.04,-0.926509808943571
3,8,0.1046666666666666,24.07,48.0,24.0,18.69,-1.4816872354524537
3,8,0.1466666666666666,48.0,24.0,48.0,18.01,-1.4450936899285134
1,4,0.399,60.2,48.0,72.0,148.65,-1.0719843545064855
2,6,0.3475,96.13,72.0,96.0,28.43,-0.9358958395603569
1,8,0.737,119.8,96.0,120.0,65.48,-1.147801590377762
1,9,0.836,142.73,120.0,144.0,43.47,-1.1974815394150289
1,9,0.715,120.2,144.0,120.0,30.31,-0.8402903466860747
1,7,0.624,95.8,120.0,96.0,34.77,-1.1174513062251257
3,5,0.2329999999999999,72.6,96.0,72.0,29.35,-1.1775191357432986
1,8,0.301,48.0,72.0,48.0,17.57,-0.9823277255326337
2,7,0.1245,24.2,48.0,24.0,18.94,-1.1945672574595407
1,4,0.326,49.6,24.0,48.0,36.09,-0.6609655320383088
3,6,0.2209999999999999,72.27,48.0,72.0,20.28,-1.257061597297426
2,8,0.3359999999999999,96.07,72.0,96.0,18.35,-1.0881098762142944
1,9,0.706,120.13,96.0,120.0,25.39,-0.8439934529968625
1,9,0.876,145.47,120.0,144.0,45.95,-0.7799358040155693
1,4,0.4,25.13,144.0,120.0,600.16,-1.181872552360131
1,8,0.557,96.53,120.0,96.0,24.9,-0.8290331772015302
2,6,0.2815,72.8,96.0,72.0,18.96,-0.9890313265881572
2,9,0.201,48.13,72.0,48.0,18.66,-1.2538362761206023
2,6,0.1535,24.0,48.0,24.0,21.69,-1.110332763399671
1,5,0.445,46.8,24.0,48.0,84.12,-1.06714974516345
3,5,0.2019999999999999,72.53,48.0,72.0,23.72,-1.2102501063246773
3,7,0.2653333333333333,96.87,72.0,96.0,17.79,-1.2840780335781226
1,4,0.4,57.07,96.0,120.0,263.4,-0.9757894392395399
2,5,0.4425,144.0,120.0,144.0,59.73,-0.7884465612276241
2,5,0.356,120.07,144.0,120.0,19.88,-0.852011721193058
3,5,0.2769999999999999,97.2,120.0,96.0,29.16,-1.1344120814679495
2,9,0.282,72.87,96.0,72.0,17.99,-1.1976967005958428
2,7,0.2005,48.0,72.0,48.0,20.11,-1.1243366843235145
2,6,0.1149999999999999,24.07,48.0,24.0,19.15,-1.1521761020219514
2,9,0.201,48.27,24.0,48.0,17.48,-1.2538362761206023
1,7,0.425,72.33,48.0,72.0,20.27,-0.8265739120130258
2,8,0.346,96.4,72.0,96.0,20.82,-1.0814539185005827
3,6,0.3156666666666667,121.0,96.0,120.0,22.35,-1.1747073876393244
1,8,0.8,146.47,120.0,144.0,64.12,-0.42255409284924683
1,4,0.4,59.47,144.0,120.0,251.75,-0.962407911777313
2,6,0.2875,95.93,120.0,96.0,20.91,-1.3842474073001696
2,6,0.2445,72.47,96.0,72.0,16.36,-1.021477932484445
2,4,0.286,31.33,72.0,48.0,189.41,-1.3947648274470978
1,7,0.16,24.07,48.0,24.0,18.3,-1.0310680317511722
3,6,0.171,48.13,24.0,48.0,18.69,-1.306094840133503
1,4,0.398,62.93,48.0,72.0,140.58,-1.0552039197885992
2,9,0.2915,96.4,72.0,96.0,16.08,-1.191437371280096
1,4,0.4,25.87,96.0,120.0,590.53,-1.1764516560007496
1,4,0.395,44.53,120.0,144.0,404.42,-1.4018692610304224
3,5,0.332,110.67,144.0,120.0,81.3,-1.5179393136661785
1,5,0.5,93.6,120.0,96.0,120.74,-0.7322663240257885
3,5,0.2119999999999999,72.0,96.0,72.0,31.32,-1.1994692053985698
