replica,cpu,cpu_usage,num_request,previous_tps,expected_tps,response_time,processed_rate,load_change_rate,reward
3.0,4.0,0.325,76.47,216.0,232.0,381.0,0.33,0.931,-3.1122431582101355
1.0,8.0,0.798,121.33,232.0,216.0,223.0,0.562,1.074,-2.386490830968127
2.0,9.0,0.539,152.8,216.0,152.0,28.0,1.0,1.421,-0.5994828588648159
2.0,6.0,0.434,78.6,152.0,152.0,241.0,0.517,1.0,-2.5602869983355436
3.0,9.0,0.328,120.07,152.0,120.0,20.0,1.0,1.267,-0.7853564299396443
2.0,8.0,0.546,153.27,120.0,152.0,36.0,1.0,0.789,-0.5508870224677064
1.0,6.0,0.598,101.13,152.0,144.0,178.0,0.702,1.056,-2.1223776135523864
2.0,4.0,0.29,40.53,144.0,144.0,444.0,0.281,1.0,-3.203492440801159
1.0,5.0,0.5,70.6,144.0,136.0,242.0,0.519,1.059,-2.219433529659222
3.0,7.0,0.331,120.2,144.0,120.0,23.0,1.0,1.2,-0.7017511516906911
2.0,7.0,0.404,120.13,120.0,120.0,21.0,1.0,1.0,-0.5612413141324584
1.0,9.0,0.898,156.6,120.0,152.0,60.0,1.0,0.789,-1.0988484881997707
1.0,8.0,0.803,65.07,152.0,184.0,354.0,0.354,0.826,-2.6793189109598683
2.0,6.0,0.446,79.73,184.0,216.0,344.0,0.369,0.852,-2.92994475319088
1.0,7.0,0.698,100.93,216.0,232.0,287.0,0.435,0.931,-2.632315269448709
2.0,8.0,0.751,241.87,232.0,240.0,30.0,1.0,0.967,-0.4887821079214565
1.0,5.0,0.497,75.07,240.0,152.0,255.0,0.494,1.579,-2.474508330797193
2.0,5.0,0.403,90.6,152.0,120.0,160.0,0.755,1.267,-2.125531867454124
2.0,4.0,0.351,47.0,120.0,168.0,437.0,0.28,0.714,-3.153554413538827
3.0,5.0,0.429,136.73,168.0,144.0,104.0,0.95,1.167,-1.9089235135933698
3.0,8.0,0.353,136.4,144.0,136.0,21.0,1.0,1.059,-0.7328023346333119
2.0,7.0,0.476,136.27,136.0,136.0,48.0,1.0,1.0,-0.5314036199567297
1.0,9.0,0.824,144.07,136.0,144.0,52.0,1.0,0.944,-1.0702806911239808
2.0,7.0,0.525,112.6,144.0,112.0,40.0,1.0,1.286,-0.5127831504270866
3.0,4.0,0.288,78.53,112.0,112.0,177.0,0.701,1.0,-2.331048795450162
3.0,7.0,0.409,152.47,152.0,152.0,32.0,1.0,1.0,-0.6660246869632941
2.0,5.0,0.362,57.13,152.0,152.0,333.0,0.376,1.0,-2.89022569931535
2.0,7.0,0.583,153.93,152.0,152.0,60.0,1.0,1.0,-1.1548521451098612
2.0,4.0,0.289,35.93,152.0,144.0,505.0,0.25,1.056,-3.353931218693608
2.0,9.0,0.466,120.2,144.0,120.0,22.0,1.0,1.2,-0.6247201528743257
2.0,5.0,0.364,55.47,120.0,112.0,254.0,0.495,1.071,-2.5969797641320302
2.0,9.0,0.182,40.07,112.0,40.0,20.0,1.0,2.8,-0.7449063731088177
3.0,4.0,0.198,31.67,40.0,32.0,55.0,0.99,1.25,-1.7421750611195226
2.0,7.0,0.228,48.67,32.0,48.0,21.0,1.0,0.667,-0.6485041863259933
1.0,5.0,0.338,48.2,48.0,48.0,28.0,1.0,1.0,-0.4375995993319044
1.0,4.0,0.398,56.8,48.0,56.0,52.0,1.0,0.857,-0.9677466255000385
3.0,9.0,0.184,48.27,56.0,48.0,21.0,1.0,1.167,-0.8508765909889195
2.0,6.0,0.243,40.47,48.0,40.0,23.0,1.0,1.2,-0.6020695509441077
3.0,7.0,0.143,32.0,40.0,32.0,20.0,1.0,1.25,-0.8061387839486627
1.0,8.0,0.413,64.6,32.0,64.0,20.0,1.0,0.5,-0.5357062581128959
2.0,6.0,0.234,64.4,64.0,64.0,20.0,1.0,1.0,-0.6075496417084039
1.0,4.0,0.4,14.2,64.0,64.0,557.0,0.222,1.0,-3.1483338081928056
2.0,6.0,0.306,64.07,64.0,64.0,28.0,1.0,1.0,-0.5659266059431521
1.0,9.0,0.491,72.13,64.0,72.0,19.0,1.0,0.889,-0.550973686292177
3.0,4.0,0.255,47.93,72.0,64.0,158.0,0.749,1.125,-2.2627135235846847
2.0,7.0,0.163,32.27,48.0,32.0,22.0,1.0,1.5,-0.6866989270980743
1.0,7.0,0.5,78.0,32.0,80.0,49.0,0.975,0.4,-0.9186401837449885
2.0,5.0,0.366,64.47,80.0,64.0,36.0,1.0,1.25,-0.4874116929810086
1.0,6.0,0.433,64.13,64.0,64.0,41.0,1.0,1.0,-0.4387765214107291
3.0,7.0,0.207,56.47,64.0,56.0,22.0,1.0,1.143,-0.7674144421278138
2.0,8.0,0.246,56.33,56.0,56.0,21.0,1.0,1.0,-0.6758903850211254
3.0,9.0,0.153,48.13,56.0,48.0,20.0,1.0,1.167,-0.8664060223216934
1.0,5.0,0.263,40.07,48.0,40.0,29.0,1.0,1.2,-0.4823515353135006
3.0,4.0,0.287,56.6,40.0,64.0,119.0,0.884,0.625,-2.025264863469542
1.0,4.0,0.364,56.33,64.0,56.0,40.0,1.0,1.143,-0.3688348567410421
3.0,6.0,0.193,56.27,56.0,56.0,23.0,1.0,1.0,-0.740537552924867
1.0,6.0,0.38,56.0,56.0,56.0,21.0,1.0,1.0,-0.46317460821313094
1.0,8.0,0.397,56.13,56.0,56.0,20.0,1.0,1.0,-0.542260162932823
2.0,4.0,0.26,27.93,56.0,48.0,216.0,0.582,1.167,-2.439270753040197
1.0,7.0,0.321,48.4,48.0,48.0,22.0,1.0,1.0,-0.5347979505037133
1.0,4.0,0.399,50.87,48.0,96.0,237.0,0.53,0.5,-2.3872446526329703
2.0,5.0,0.338,61.73,96.0,64.0,59.0,0.965,1.5,-1.6256647299989853
1.0,4.0,0.401,51.8,64.0,64.0,152.0,0.809,1.0,-1.7489504619248482
1.0,5.0,0.453,64.73,64.0,64.0,46.0,1.0,1.0,-0.38078208709144323
3.0,8.0,0.194,72.47,64.0,72.0,20.0,1.0,0.889,-0.8096926705692913
1.0,4.0,0.399,53.13,72.0,80.0,187.0,0.664,0.9,-2.1496889045525864
2.0,6.0,0.444,105.73,80.0,104.0,49.0,1.0,0.769,-0.49884937928523077
1.0,7.0,0.604,96.0,104.0,96.0,30.0,1.0,1.083,-0.4205043385827113
3.0,5.0,0.369,113.8,96.0,112.0,67.0,1.0,0.857,-1.2928724699470722
2.0,6.0,0.446,74.93,112.0,136.0,229.0,0.551,0.824,-2.4973110015596776
1.0,6.0,0.597,74.67,136.0,80.0,130.0,0.933,1.7,-1.831754372907626
1.0,5.0,0.475,72.93,80.0,72.0,73.0,1.0,1.111,-1.1020675473285595
3.0,7.0,0.269,88.4,72.0,88.0,24.0,1.0,0.818,-0.7331297738268829
1.0,8.0,0.58,94.73,88.0,96.0,30.0,0.987,0.917,-0.9305757820601721
3.0,8.0,0.285,104.67,96.0,104.0,20.0,1.0,0.923,-0.7638264360540189
2.0,7.0,0.55,113.0,104.0,144.0,149.0,0.785,0.722,-2.1058567104245793
2.0,9.0,0.51,136.6,144.0,136.0,22.0,1.0,1.059,-0.6092642715150001
3.0,6.0,0.464,172.8,136.0,176.0,69.0,0.982,0.773,-1.7659992803362363
2.0,7.0,0.432,112.6,176.0,112.0,20.0,1.0,1.571,-0.5492717710097225
3.0,8.0,0.324,128.33,112.0,128.0,20.0,1.0,0.875,-0.7457114182625593
2.0,9.0,0.394,105.13,128.0,104.0,22.0,1.0,1.231,-0.6516996603893617
2.0,9.0,0.42,112.53,104.0,112.0,22.0,1.0,0.929,-0.6417071915575158
2.0,5.0,0.354,46.07,112.0,88.0,241.0,0.524,1.273,-2.546175233290972
2.0,6.0,0.38,89.0,88.0,88.0,28.0,1.0,1.0,-0.5280467352831437
1.0,5.0,0.499,71.87,88.0,112.0,195.0,0.642,0.786,-2.199695640222831
3.0,5.0,0.322,84.6,112.0,104.0,141.0,0.813,1.077,-2.176278625026303
1.0,5.0,0.498,77.07,104.0,104.0,169.0,0.741,1.0,-2.056724413799268
2.0,5.0,0.322,49.33,104.0,120.0,305.0,0.411,0.867,-2.816045076387362
1.0,4.0,0.4,34.53,120.0,128.0,460.0,0.27,0.938,-2.9183550523121538
3.0,9.0,0.252,88.4,128.0,88.0,19.0,1.0,1.455,-0.8186289163976344
1.0,9.0,0.524,88.27,88.0,88.0,23.0,1.0,1.0,-0.5396307262181586
1.0,5.0,0.5,30.8,88.0,160.0,658.0,0.192,0.55,-3.3640002934404363
2.0,5.0,0.446,114.87,160.0,144.0,152.0,0.798,1.111,-2.054092190040662
1.0,7.0,0.695,120.0,144.0,152.0,157.0,0.789,0.947,-2.019637346085925
2.0,5.0,0.386,69.93,152.0,160.0,284.0,0.437,0.95,-2.7086069046614356
1.0,9.0,0.895,157.6,160.0,208.0,164.0,0.758,0.769,-2.1056925423424957
2.0,5.0,0.374,51.33,208.0,128.0,312.0,0.401,1.625,-2.8130906820679793
2.0,7.0,0.368,96.73,128.0,96.0,23.0,1.0,1.333,-0.5773512722947788
2.0,7.0,0.459,129.0,96.0,128.0,26.0,1.0,0.75,-0.5381744102005559
2.0,9.0,0.42,112.0,128.0,112.0,21.0,1.0,1.143,-0.6417071915575158
3.0,5.0,0.357,99.8,112.0,112.0,115.0,0.891,1.0,-2.0180793649375524
3.0,7.0,0.408,146.47,112.0,144.0,25.0,1.0,0.778,-0.6664579829068467
3.0,6.0,0.402,124.0,144.0,136.0,108.0,0.912,1.059,-2.0049460673127832
1.0,8.0,0.778,136.73,136.0,136.0,97.0,1.0,1.0,-1.2591968402476421
2.0,7.0,0.512,145.27,136.0,144.0,31.0,1.0,0.944,-0.5175969488912601
2.0,4.0,0.283,36.47,144.0,144.0,500.0,0.253,1.0,-3.3448146362990117
2.0,8.0,0.474,128.33,144.0,128.0,24.0,1.0,1.125,-0.5767602626014556
2.0,7.0,0.503,93.73,128.0,152.0,201.0,0.617,0.842,-2.393776594641821
1.0,8.0,0.796,129.47,152.0,248.0,239.0,0.522,0.613,-2.4602350376928226
1.0,5.0,0.5,48.13,248.0,216.0,562.0,0.223,1.148,-3.1675140342376555
3.0,5.0,0.317,94.07,216.0,232.0,310.0,0.405,0.931,-2.9426252670610826
2.0,7.0,0.677,201.6,232.0,216.0,104.0,0.933,1.074,-1.8158893058548917
1.0,6.0,0.596,92.2,216.0,152.0,208.0,0.607,1.421,-2.27633625420732
3.0,9.0,0.363,152.8,152.0,152.0,23.0,1.0,1.0,-0.7709533108088205
3.0,6.0,0.342,118.4,152.0,120.0,29.0,0.987,1.267,-1.109910948796211
3.0,6.0,0.373,152.73,120.0,152.0,23.0,1.0,0.789,-0.6383893133829315
1.0,9.0,0.877,144.87,152.0,144.0,50.0,1.0,1.056,-0.441091071081508
2.0,6.0,0.499,93.93,144.0,144.0,188.0,0.652,1.0,-2.2859354400986187
1.0,7.0,0.699,119.07,144.0,136.0,142.0,0.876,1.059,-1.920218205645572
2.0,4.0,0.318,48.8,136.0,144.0,367.0,0.339,0.944,-2.9704635479550507
1.0,5.0,0.499,76.73,144.0,120.0,194.0,0.639,1.2,-2.1980984789180824
2.0,5.0,0.352,65.47,120.0,120.0,230.0,0.546,1.0,-2.5007824290767737
2.0,5.0,0.478,126.8,120.0,152.0,144.0,0.834,0.789,-1.9924088035048684
2.0,9.0,0.666,184.53,152.0,184.0,35.0,1.0,0.826,-0.5601722358261195
3.0,7.0,0.511,164.87,184.0,216.0,153.0,0.763,0.852,-2.2530226772281305
1.0,9.0,0.901,153.8,216.0,232.0,188.0,0.663,0.931,-2.038977598352517
2.0,7.0,0.677,212.33,232.0,240.0,132.0,0.885,0.967,-1.9502797930669822
3.0,4.0,0.262,54.73,240.0,152.0,346.0,0.36,1.579,-3.048480796539082
3.0,8.0,0.331,120.0,152.0,120.0,21.0,1.0,1.267,-0.7425524547291573
2.0,4.0,0.309,40.67,120.0,168.0,519.0,0.242,0.714,-3.3746256375354378
3.0,7.0,0.374,144.87,168.0,144.0,22.0,1.0,1.167,-0.6815644724858192
2.0,4.0,0.285,37.27,144.0,136.0,460.0,0.274,1.059,-3.245858159827944
1.0,4.0,0.4,55.67,136.0,136.0,307.0,0.409,1.0,-2.4608868465876657
3.0,4.0,0.275,81.67,136.0,144.0,221.0,0.567,0.944,-2.5603844984462145
2.0,7.0,0.424,112.07,144.0,112.0,25.0,1.0,1.286,-0.5526429261051624
3.0,4.0,0.304,72.4,112.0,112.0,188.0,0.646,1.0,-2.389630290625711
2.0,6.0,0.516,110.33,112.0,152.0,168.0,0.726,0.737,-2.17000750196948
3.0,7.0,0.406,152.47,152.0,152.0,23.0,1.0,1.0,-0.6673264339891567
1.0,6.0,0.596,92.8,152.0,152.0,206.0,0.611,1.0,-2.267764556780347
2.0,8.0,0.537,153.0,152.0,152.0,21.0,1.0,1.0,-0.5539952744035169
1.0,8.0,0.793,144.93,152.0,144.0,64.0,1.0,1.056,-1.0972508952972586
2.0,4.0,0.344,74.67,144.0,120.0,201.0,0.622,1.2,-2.314030854225931
3.0,8.0,0.307,112.13,120.0,112.0,21.0,1.0,1.071,-0.7534992524613846
2.0,9.0,0.19,40.47,112.0,40.0,22.0,1.0,2.8,-0.7409761320174018
2.0,9.0,0.14,32.0,40.0,32.0,20.0,1.0,1.25,-0.7661231890432564
2.0,9.0,0.207,48.27,32.0,48.0,20.0,1.0,0.667,-0.7327394692499481
2.0,4.0,0.254,24.07,48.0,56.0,287.0,0.43,0.857,-2.747757174615655
1.0,9.0,0.325,48.27,56.0,48.0,19.0,1.0,1.167,-0.6147890611352913
3.0,5.0,0.171,40.33,48.0,40.0,26.0,1.0,1.2,-0.7190836441018056
3.0,9.0,0.127,32.0,40.0,32.0,20.0,1.0,1.25,-0.8798495578294012
3.0,7.0,0.211,64.0,32.0,64.0,21.0,1.0,0.5,-0.7651097172174154
3.0,4.0,0.275,55.93,64.0,64.0,120.0,0.874,1.0,-2.042572305828557
2.0,7.0,0.303,64.4,64.0,64.0,24.0,1.0,1.0,-0.608622481170723
3.0,4.0,0.267,46.8,64.0,64.0,169.0,0.731,1.0,-2.301317047496689
1.0,9.0,0.497,72.0,64.0,72.0,28.0,1.0,0.889,-0.548880274784777
3.0,7.0,0.212,64.4,72.0,64.0,24.0,1.0,1.125,-0.7645355908419641
1.0,5.0,0.337,48.47,64.0,48.0,41.0,1.0,1.333,-0.4381532116825654
2.0,6.0,0.167,32.13,48.0,32.0,24.0,1.0,1.5,-0.6510353861441348
2.0,7.0,0.334,80.13,32.0,80.0,22.0,1.0,0.4,-0.5933461300787155
3.0,4.0,0.245,40.73,80.0,64.0,188.0,0.636,1.25,-2.4364947382459614
2.0,6.0,0.35,63.73,64.0,64.0,31.0,0.996,1.0,-0.9947452818592425
3.0,4.0,0.253,34.6,64.0,56.0,195.0,0.618,1.143,-2.4644117293887655
1.0,9.0,0.395,56.53,56.0,56.0,20.0,1.0,1.0,-0.5864378460280504
1.0,6.0,0.334,48.13,56.0,48.0,21.0,1.0,1.167,-0.48616954387876876
3.0,5.0,0.156,40.0,48.0,40.0,25.0,1.0,1.2,-0.7308447381440539
2.0,9.0,0.274,64.2,40.0,64.0,21.0,1.0,0.625,-0.7017507294770758
2.0,4.0,0.272,25.07,64.0,56.0,277.0,0.448,1.143,-2.695527261842806
2.0,7.0,0.283,56.2,56.0,56.0,23.0,1.0,1.0,-0.6188433530258851
1.0,6.0,0.379,56.2,56.0,56.0,26.0,1.0,1.0,-0.46365598153502197
3.0,7.0,0.186,56.6,56.0,56.0,24.0,1.0,1.0,-0.7797327017443194
1.0,5.0,0.327,48.47,56.0,48.0,37.0,1.0,1.167,-0.44375066107154393
2.0,6.0,0.252,48.2,48.0,48.0,27.0,1.0,1.0,-0.596671048102091
2.0,8.0,0.378,96.8,48.0,96.0,24.0,1.0,0.5,-0.6150872300124222
2.0,5.0,0.362,55.07,96.0,64.0,116.0,0.86,1.5,-1.928046549019747
2.0,6.0,0.327,64.07,64.0,64.0,25.0,1.0,1.0,-0.5546980385588746
2.0,9.0,0.269,64.4,64.0,64.0,22.0,1.0,1.0,-0.7039845092922697
3.0,7.0,0.243,72.67,64.0,72.0,20.0,1.0,0.889,-0.7471384486247539
1.0,4.0,0.4,55.2,72.0,80.0,181.0,0.69,0.9,-1.9141896915316712
1.0,5.0,0.497,75.87,80.0,104.0,172.0,0.73,0.769,-2.073717726382293
3.0,9.0,0.266,96.2,104.0,96.0,22.0,1.0,1.083,-0.8122868018522842
3.0,9.0,0.278,112.6,96.0,112.0,20.0,1.0,0.857,-0.8069286750426572
3.0,4.0,0.285,58.93,112.0,136.0,302.0,0.433,0.824,-2.8678389530609256
2.0,7.0,0.349,80.67,136.0,80.0,24.0,1.0,1.7,-0.5861937210837755
3.0,7.0,0.206,72.33,80.0,72.0,28.0,1.0,1.111,-0.767992684086962
3.0,6.0,0.276,88.07,72.0,88.0,32.0,1.0,0.818,-0.6896207901649398
1.0,9.0,0.62,96.33,88.0,96.0,29.0,1.0,0.917,-0.5089022659945316
2.0,9.0,0.438,104.07,96.0,104.0,23.0,1.0,0.923,-0.6349565039932857
2.0,4.0,0.317,37.67,104.0,144.0,477.0,0.262,0.722,-3.2705959502706965
1.0,6.0,0.601,96.0,144.0,136.0,178.0,0.706,1.059,-1.9195380307894259
3.0,7.0,0.447,176.27,136.0,176.0,28.0,1.0,0.773,-0.6500098211229226
2.0,4.0,0.28,32.8,176.0,112.0,430.0,0.293,1.571,-3.1710547469936086
2.0,8.0,0.49,128.33,112.0,128.0,26.0,1.0,0.875,-0.5708077642184394
3.0,9.0,0.274,104.27,128.0,104.0,20.0,1.0,1.231,-0.8087067852529675
3.0,6.0,0.341,111.47,104.0,112.0,26.0,0.995,0.929,-1.1065182149821176
1.0,9.0,0.551,88.93,112.0,88.0,20.0,1.0,1.273,-0.5306545431243436
2.0,8.0,0.34,88.13,88.0,88.0,20.0,1.0,1.0,-0.6315752788774439
3.0,9.0,0.315,112.67,88.0,112.0,21.0,1.0,0.786,-0.7908504400716361
2.0,8.0,0.446,104.2,112.0,104.0,24.0,1.0,1.077,-0.5874679420573781
1.0,7.0,0.641,104.33,104.0,104.0,32.0,1.0,1.0,-0.40869387788324285
2.0,9.0,0.45,120.27,104.0,120.0,21.0,1.0,0.867,-0.6305304726329908
2.0,6.0,0.448,74.27,120.0,128.0,216.0,0.58,0.938,-2.438833714883775
3.0,9.0,0.25,88.13,128.0,88.0,21.0,1.0,1.455,-0.8195430131114312
1.0,5.0,0.5,72.47,88.0,88.0,151.0,0.824,1.0,-1.7488969149342397
2.0,4.0,0.285,42.2,88.0,160.0,489.0,0.264,0.55,-3.312419435243101
3.0,8.0,0.395,152.33,144.0,152.0,22.0,1.0,0.947,-0.7149168387547112
1.0,6.0,0.601,98.47,152.0,160.0,203.0,0.615,0.95,-2.05420056152812
1.0,9.0,0.9,159.47,160.0,208.0,163.0,0.767,0.769,-1.896101775123091
1.0,4.0,0.4,39.53,208.0,128.0,412.0,0.309,1.625,-2.784233021662603
3.0,9.0,0.272,96.27,128.0,96.0,21.0,1.0,1.333,-0.8095988082691961
2.0,9.0,0.442,128.33,96.0,128.0,33.0,1.0,0.75,-0.6334745982875362
3.0,8.0,0.276,112.53,128.0,112.0,23.0,1.0,1.143,-0.7681337327458004
2.0,9.0,0.444,112.53,112.0,112.0,20.0,1.0,1.0,-0.6327361116215254
2.0,6.0,0.488,144.2,112.0,144.0,31.0,1.0,0.778,-0.4805084572040951
3.0,8.0,0.353,136.6,144.0,136.0,22.0,1.0,1.059,-0.7328023346333119
3.0,9.0,0.375,136.47,136.0,136.0,20.0,1.0,1.0,-0.7661426394000079
3.0,4.0,0.321,84.2,136.0,144.0,214.0,0.585,0.944,-2.498307561197254
3.0,4.0,0.375,118.0,144.0,144.0,144.0,0.819,1.0,-2.1000987704716096
2.0,4.0,0.337,98.33,144.0,128.0,159.0,0.768,1.125,-2.094831668629768
3.0,9.0,0.403,152.4,128.0,152.0,19.0,1.0,0.842,-0.7551640690787325
2.0,9.0,0.765,245.6,152.0,248.0,38.0,0.99,0.613,-0.9875288551421021
1.0,5.0,0.498,56.8,248.0,216.0,476.0,0.263,1.148,-3.1682315484243855
2.0,7.0,0.554,118.27,216.0,232.0,244.0,0.51,0.931,-2.5730372090120723
3.0,6.0,0.536,213.93,232.0,216.0,70.0,0.99,1.074,-1.7388355630963588
2.0,7.0,0.56,152.73,216.0,152.0,43.0,1.0,1.421,-0.5002586187215722
3.0,8.0,0.377,152.47,152.0,152.0,25.0,1.0,1.0,-0.7224672232646836
1.0,9.0,0.753,121.67,152.0,120.0,61.0,1.0,1.267,-1.1393873017892133
1.0,7.0,0.699,116.07,120.0,152.0,164.0,0.764,0.789,-2.0566682808321346
2.0,4.0,0.322,46.0,152.0,144.0,393.0,0.319,1.056,-3.042180441348849
3.0,6.0,0.38,144.8,144.0,144.0,27.0,1.0,1.0,-0.6350027910590355
2.0,4.0,0.312,38.6,144.0,136.0,443.0,0.284,1.059,-3.1851894551712303
1.0,5.0,0.5,55.2,136.0,144.0,326.0,0.383,0.944,-2.539034858957954
1.0,4.0,0.398,41.67,144.0,120.0,362.0,0.347,1.2,-2.842632180310611
2.0,5.0,0.362,45.33,120.0,120.0,332.0,0.378,1.0,-2.8862902334746687
2.0,4.0,0.282,35.4,120.0,152.0,543.0,0.233,0.789,-3.4455641197589517
1.0,8.0,0.793,132.53,152.0,184.0,174.0,0.72,0.826,-2.1364601061410418
2.0,8.0,0.712,221.13,184.0,216.0,44.0,1.0,0.852,-0.4994047875864105
1.0,6.0,0.6,62.33,216.0,232.0,466.0,0.269,0.931,-2.955900523689595
1.0,6.0,0.599,98.8,232.0,240.0,304.0,0.412,0.967,-2.676582069296855
3.0,5.0,0.355,124.53,240.0,152.0,139.0,0.819,1.579,-2.1476705360894965
3.0,5.0,0.321,120.0,152.0,120.0,31.0,1.0,1.267,-0.6189914448498925
2.0,6.0,0.458,98.87,120.0,168.0,212.0,0.589,0.714,-2.417237049893872
3.0,4.0,0.269,60.8,168.0,144.0,294.0,0.422,1.167,-2.867743539237139
2.0,6.0,0.45,79.33,144.0,136.0,215.0,0.583,1.059,-2.432960918163489
2.0,5.0,0.404,64.6,136.0,136.0,264.0,0.475,1.0,-2.6186324611733025
1.0,8.0,0.8,130.13,136.0,144.0,137.0,0.904,0.944,-1.7078447827359375
3.0,5.0,0.344,88.2,144.0,112.0,147.0,0.788,1.286,-2.199634034407583
3.0,6.0,0.372,112.67,112.0,112.0,30.0,1.0,1.0,-0.638876335614813
2.0,5.0,0.376,53.87,112.0,152.0,351.0,0.354,0.737,-2.9427845499736063
1.0,7.0,0.695,106.47,152.0,152.0,179.0,0.7,1.0,-2.1439696831890007
3.0,8.0,0.386,152.67,152.0,152.0,24.0,1.0,1.0,-0.718670795777228
1.0,9.0,0.899,155.4,152.0,152.0,76.0,1.0,1.0,-1.181743722554086
2.0,9.0,0.533,144.27,152.0,144.0,26.0,1.0,1.056,-0.6014808222788159
3.0,5.0,0.373,119.13,144.0,120.0,49.0,0.993,1.2,-1.0440070368027115
3.0,7.0,0.328,112.47,120.0,112.0,23.0,1.0,1.071,-0.7032063407062175
1.0,9.0,0.278,40.2,112.0,40.0,21.0,1.0,2.8,-0.6351004921967526
2.0,6.0,0.161,32.0,40.0,32.0,22.0,1.0,1.25,-0.6551717537544343
2.0,4.0,0.278,21.13,32.0,48.0,286.0,0.44,0.667,-2.7202290801270634
1.0,6.0,0.336,48.33,48.0,48.0,33.0,1.0,1.0,-0.48513267858433073
2.0,7.0,0.25,56.27,48.0,56.0,19.0,1.0,0.857,-0.636359495933268
2.0,6.0,0.252,48.87,56.0,48.0,27.0,1.0,1.167,-0.596671048102091
3.0,8.0,0.139,40.0,48.0,40.0,21.0,1.0,1.2,-0.840052209220197
2.0,8.0,0.141,32.2,40.0,32.0,19.0,1.0,1.25,-0.7319552127645207
3.0,4.0,0.258,48.27,32.0,64.0,154.0,0.754,0.5,-2.243805522046021
1.0,4.0,0.399,64.13,64.0,64.0,96.0,1.0,1.0,-1.1884908709494333
1.0,9.0,0.416,64.33,64.0,64.0,19.0,1.0,1.0,-0.5783536409268304
3.0,7.0,0.198,64.07,64.0,64.0,21.0,1.0,1.0,-0.7726484786518024
2.0,7.0,0.288,72.07,64.0,72.0,22.0,1.0,0.889,-0.6162606928932164
3.0,9.0,0.193,64.47,72.0,64.0,20.0,1.0,1.125,-0.8464673308661061
3.0,4.0,0.218,48.27,64.0,48.0,43.0,1.0,1.333,-0.6370628594527028
2.0,6.0,0.176,32.0,48.0,32.0,22.0,1.0,1.5,-0.6449078769902736
1.0,9.0,0.532,80.33,32.0,80.0,22.0,1.0,0.4,-0.5369429860068385
1.0,5.0,0.438,64.87,80.0,64.0,49.0,1.0,1.25,-0.3874733121078435
1.0,8.0,0.415,64.2,64.0,64.0,24.0,1.0,1.0,-0.5348961980806217
3.0,4.0,0.266,51.47,64.0,56.0,97.0,0.919,1.143,-1.9316744244816058
2.0,7.0,0.261,56.07,56.0,56.0,23.0,1.0,1.0,-0.6304287938960152
1.0,5.0,0.349,48.13,56.0,48.0,32.0,1.0,1.167,-0.43158238324990494
2.0,5.0,0.194,40.47,48.0,40.0,26.0,1.0,1.2,-0.5947654539574483
3.0,8.0,0.212,64.47,40.0,64.0,20.0,1.0,0.625,-0.8002016277715336
1.0,4.0,0.4,56.6,64.0,56.0,79.0,1.0,1.143,-0.9101807930738295
3.0,7.0,0.197,56.07,56.0,56.0,20.0,1.0,1.0,-0.7732342031493824
2.0,6.0,0.303,55.6,56.0,56.0,25.0,0.993,1.0,-1.0207888671973933
2.0,9.0,0.268,56.53,56.0,56.0,22.0,1.0,1.0,-0.704432756373198
3.0,5.0,0.206,48.07,56.0,48.0,29.0,1.0,1.167,-0.6929751295818685
2.0,4.0,0.267,24.07,48.0,48.0,248.0,0.501,1.0,-2.581486618896353
1.0,9.0,0.659,96.13,48.0,96.0,28.0,1.0,0.5,-0.4973254215641625
2.0,4.0,0.26,66.0,96.0,64.0,60.0,1.0,1.5,-1.1611750949278765
3.0,7.0,0.225,64.07,64.0,64.0,21.0,1.0,1.0,-0.7571461068856018
2.0,8.0,0.287,64.8,64.0,64.0,23.0,1.0,1.0,-0.6559197660240976
1.0,7.0,0.507,72.13,64.0,72.0,28.0,1.0,0.889,-0.4546002179896732
2.0,6.0,0.42,80.33,72.0,80.0,37.0,1.0,0.9,-0.509435123467277
3.0,6.0,0.312,104.87,80.0,104.0,22.0,1.0,0.769,-0.6696342981665468
3.0,9.0,0.277,96.53,104.0,96.0,20.0,1.0,1.083,-0.8073724619906086
3.0,6.0,0.38,136.47,112.0,136.0,25.0,1.0,0.824,-0.6350027910590355
2.0,4.0,0.307,25.6,136.0,80.0,391.0,0.32,1.7,-3.0466545613716995
3.0,9.0,0.226,72.27,80.0,72.0,21.0,1.0,1.111,-0.8306720944045101
2.0,8.0,0.384,88.53,72.0,88.0,22.0,1.0,0.818,-0.6125547034344135
1.0,5.0,0.497,69.87,88.0,96.0,173.0,0.728,0.917,-2.077980690132588
1.0,8.0,0.732,104.4,96.0,104.0,53.0,1.0,0.923,-1.051666573188241
2.0,5.0,0.464,87.93,104.0,144.0,205.0,0.611,0.722,-2.3296600067428064
3.0,8.0,0.362,136.2,144.0,136.0,21.0,1.0,1.059,-0.7288902887160376
1.0,7.0,0.698,64.33,136.0,176.0,342.0,0.366,0.773,-2.822076242297208
1.0,9.0,0.695,112.47,176.0,112.0,26.0,1.0,1.571,-0.48707533669738845
3.0,9.0,0.344,128.13,112.0,128.0,21.0,1.0,0.875,-0.7787026097068468
1.0,5.0,0.498,75.93,128.0,104.0,171.0,0.73,1.231,-2.069710083234998
